layer,unit,explanation,AUC,U1,p,MAD
0,6314,"Medical procedures, hospital access, biological and cellular processes, academic institutions and chemistry, or electronic states of matter, family planning, or behavioral medicine",0.8116000000000001,1884.0,0.0006881885454218992,0.7050265852976142
0,6314,"Events, celebrations, or holidays and their related activities",0.9212,788.0,4.468691434991117e-06,1.4682049817132123
0,6314,Fast food or a character named Ivana,0.8505,1495.0,0.0001345130735059496,0.9010390054085368
0,6314,"Streaming service details, cute or fuzzy creatures, or game user interface elements and fixes",0.7718,2282.0,0.003070073809894906,0.48575362158417373
0,6314,"Discussions about social media marketing and its integration with broader online strategies, or discussions of communication, commerce, and Blackberry Messenger contact services",0.86,1400.0,8.79829461930034e-05,0.8944478197931032
0,2725,Entities that are not robots,0.9545,455.0,7.379752621842835e-07,1.9741605637000166
0,2725,"Toys appropriate/suitable for children, including dolls, tricycles, flippers",0.9793999999999999,206.0,1.766459695280253e-07,2.5537980121885524
0,2725,Winning or being awarded something,0.9732999999999999,267.0,2.523966747387902e-07,2.3828581651046057
0,2725,"Topical climate, strangers who are impatient and destructive, inevitability, going ahead, repulsive behavior, overcoming obstacles without belief, being ready to eradicate something while predicting approaching rain and perceiving expanse",0.9885,115.0,1.029075356074078e-07,2.933988705411011
0,2725,"Phytonutrients, giving something antioxidant properties, or cycling, OR earning something through riding or being a biker",0.9674999999999999,325.0,3.529538171365153e-07,2.264111236427707
0,4297,"Real estate agency services, guarantees, or shipping and delivery processes",0.9158000000000001,842.0,5.913207566758224e-06,0.864354184128081
0,4297,"Preventing leaks/damage, expressions of gratitude, or the Zend Framework",0.9199,801.0,4.781860452982845e-06,0.8636172011902785
0,4297,"Discussions of anxiety, social interactions, uncertainty, and life events, or redevelopment strategies and voluntary cleanup programs or comparative statements",0.9022,978.0,1.1797261151156834e-05,0.7905789794552177
0,4297,"Game or band-related content, referencing resources, controllers, multiplayer features, or a location, members, and music of a band",0.9009,991.0,1.2588509446133501e-05,0.7120161515002039
0,4297,"Financial or legal agreements, including those related to taxes, employee stock options, company shares, or licensing agreements",0.9682000000000001,318.0,3.390240073992266e-07,3.7998074355493636
0,4842,"Hair care and styling, Christmas gift ideas, team/intelligence agencies, compilation errors, relationship therapy",0.4949,5051.0,0.9561239596441852,-0.19233509874146568
0,4842,"Discussions of generations, problems, classes, and ringtones, video chats, emails and data usage, shelving systems, companies, customers, products, teams, storage solutions, online shopping carts, broken phone screens, and Tesla's production in China",0.33130000000000004,6687.0,0.06615231558276276,-0.5607768273694654
